"geoid","AFFH.pov_idx","AFFH.lbr_idx","AFFH.haz_idx","AFFH.tcost_idx","AFFH.trans_idx","HUD.School.Index","ACS.total.housing.units","ACS.vacant.housing.units","ACS.rental.vacancy.rate","ACS.rented.units","ACS.rented.less.500","ACS.rented.500.999","ACS.rented.1000.1499","ACS.rented.1500.1999","ACS.rented.2000.2499","ACS.rented.2500.2999","ACS.rented.3000.more","ACS.multi.family.units","ACS.3.bedrooms","ACS.4.bedrooms","ACS.5.bedrooms","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM","Region"
25023509102,97,75,46,73,48,48,2439,132,"0",451,16,83,246,56,35,0,15,417,958,380,69,"High",0.75,"REGION 9"
25023510100,84,47,81,74,77,9,1719,106,"0",137,0,25,60,44,8,0,0,42,1240,225,79,"Very Low",0,"REGION 9"
25023510200,39,60,80,85,86,4,2215,54,"0",680,126,159,261,101,33,0,0,597,881,542,71,"Very Low",0,"REGION 9"
25023510300,22,13,68,91,92,28,1532,80,"1.6",1017,272,240,326,179,0,0,0,1104,522,127,10,"Very Low",0,"REGION 9"
25023510400,49,47,67,92,93,28,1256,222,"14.7",702,0,181,446,75,0,0,0,1041,510,90,78,"Very Low",0,"REGION 9"
25023510501,41,45,75,82,87,5,1234,135,"11.2",388,35,147,178,28,0,0,0,516,403,133,7,"Very Low",0,"REGION 9"
25023510502,67,32,79,89,88,28,2674,293,"13.6",1294,449,582,263,0,0,0,0,2028,717,33,18,"Very Low",0,"REGION 9"
25023510503,31,52,77,92,92,12,1776,115,"6.4",1040,77,296,577,74,7,0,9,1154,428,129,22,"Low",0.25,"REGION 9"
25023510600,50,56,81,73,67,9,997,79,"25.8",81,0,36,0,13,32,0,0,77,535,263,26,"Very Low",0,"REGION 9"
25023510700,32,46,72,88,89,27,2191,159,"16.8",773,124,83,527,39,0,0,0,962,940,317,78,"Very Low",0,"REGION 9"
25023510800,8,10,65,92,93,27,2397,381,"14.1",1483,133,359,672,319,0,0,0,2052,820,215,51,"Very Low",0,"REGION 9"
25023510900,0,0,43,95,91,27,1131,174,"11.6",904,480,244,155,25,0,0,0,1044,251,60,0,"Very Low",0,"REGION 9"
25023511000,16,9,71,87,86,25,1158,89,"10.7",577,138,152,258,23,6,0,0,760,411,185,34,"Very Low",0,"REGION 9"
25023511100,67,42,80,76,84,5,1879,134,"0",152,8,21,67,33,23,0,0,151,1013,358,171,"Very Low",0,"REGION 9"
25023511200,38,21,78,87,89,5,1957,47,"0",822,399,179,168,62,14,0,0,955,605,318,51,"Very Low",0,"REGION 9"
25023511301,46,21,80,87,89,7,1891,162,"3.8",700,144,139,390,27,0,0,0,915,982,144,48,"Very Low",0,"REGION 9"
25023511302,24,47,85,78,75,15,1253,0,"0",275,153,63,22,25,12,0,0,233,620,260,103,"Very Low",0,"REGION 9"
25023511400,46,18,70,90,92,7,1350,155,"13.6",678,19,259,284,102,0,14,0,948,464,188,8,"Very Low",0,"REGION 9"
25023511500,40,34,70,91,93,10,1600,235,"15.2",803,0,253,442,95,13,0,0,1202,586,74,44,"Very Low",0,"REGION 9"
25023511600,19,12,78,90,92,10,2988,390,"16.9",1480,502,321,316,240,101,0,0,1778,949,247,106,"Very Low",0,"REGION 9"
25023511701,73,62,80,75,79,10,1724,119,"0",165,17,29,49,58,12,0,0,94,925,235,86,"Very Low",0,"REGION 9"
25023511702,66,48,76,81,71,19,993,22,"0",344,0,97,210,31,6,0,0,275,478,131,44,"Very Low",0,"REGION 9"
25023520100,94,64,81,80,75,58,2443,102,"6.2",574,0,143,174,220,37,0,0,703,1011,357,14,"Moderate",0.5,"REGION 9"
25023520201,74,45,83,83,78,50,1578,48,"0",513,11,191,269,42,0,0,0,534,561,219,76,"Moderate",0.5,"REGION 9"
25023520202,95,77,86,82,75,50,2314,150,"4.7",739,223,194,200,68,38,16,0,995,532,373,121,"High",0.75,"REGION 9"
25023521101,71,65,85,81,73,44,1671,0,"0",212,123,32,17,40,0,0,0,269,757,263,42,"Moderate",0.5,"REGION 9"
25023521102,88,80,77,81,81,53,1306,39,"0",375,0,168,185,22,0,0,0,547,526,115,56,"Low",0.25,"REGION 9"
25023521201,38,53,78,85,83,53,1281,91,"1.3",571,17,230,157,126,41,0,0,629,537,207,22,"Low",0.25,"REGION 9"
25023521202,84,74,80,80,76,62,1400,25,"0",262,29,129,24,44,36,0,0,298,711,271,66,"Low",0.25,"REGION 9"
25023522101,87,58,87,67,54,59,1540,0,"0",82,0,24,44,0,14,0,0,24,811,447,34,"Moderate",0.5,"REGION 9"
25023522102,92,62,87,72,51,62,1918,0,"0",286,96,75,98,0,17,0,0,346,858,401,87,"Moderate",0.5,"REGION 9"
25023523100,86,62,87,77,54,53,1147,36,"0",288,0,131,96,52,0,0,9,240,364,284,52,"Moderate",0.5,"REGION 9"
25023523201,98,72,87,78,63,53,1020,49,"7.3",203,11,99,73,15,5,0,0,271,454,196,63,"Moderate",0.5,"REGION 9"
25023523202,88,75,88,73,57,53,2924,20,"0",235,72,21,113,0,29,0,0,330,1378,583,54,"Moderate",0.5,"REGION 9"
25023524101,96,60,86,69,26,84,1011,68,"16.5",94,21,23,21,29,0,0,0,102,458,203,87,"Moderate",0.5,"REGION 9"
25023524102,80,56,86,73,60,84,1527,127,"0",250,19,104,82,40,5,0,0,210,731,182,88,"Moderate",0.5,"REGION 9"
25023525101,93,64,87,81,79,61,2536,258,"6.1",698,102,176,350,12,58,0,0,1063,637,698,76,"Low",0.25,"REGION 9"
25023525104,65,89,NA,80,78,60,2179,202,"0",236,49,26,81,59,21,0,0,386,1028,647,115,"Low",0.25,"REGION 9"
25023525203,74,80,47,86,83,60,2327,97,"0",692,0,97,458,108,29,0,0,812,691,261,75,"High",0.75,"REGION 9"
25023525204,97,88,NA,63,60,60,1120,0,"0",9,0,9,0,0,0,0,0,83,611,306,65,"High",0.75,"REGION 9"
25023525300,NA,0,94,NA,NA,60,3,0,"-",0,0,0,0,0,0,0,0,0,3,0,0,"Low",0.25,"REGION 9"
25023526100,83,63,91,71,59,74,2975,123,"0",240,0,39,64,39,98,0,0,182,1356,455,84,"High",0.75,"REGION 9"
25023530100,82,62,85,79,70,55,1714,152,"7.3",295,97,89,89,0,20,0,0,538,685,300,21,"Moderate",0.5,"REGION 9"
25023530200,54,55,81,84,78,50,1691,174,"7.8",774,64,134,340,185,51,0,0,742,755,165,17,"Low",0.25,"REGION 9"
25023530300,64,73,79,89,82,63,2046,228,"5.2",933,182,132,386,214,19,0,0,1234,599,158,3,"Moderate",0.5,"REGION 9"
25023530400,96,48,89,71,50,55,2398,126,"0",207,0,13,34,136,9,15,0,33,982,743,91,"Moderate",0.5,"REGION 9"
25023530500,63,70,89,85,86,63,2492,351,"7.8",919,47,212,562,32,21,0,45,1088,771,270,98,"Low",0.25,"REGION 9"
25023530600,69,20,95,69,22,68,2153,250,"5.3",137,0,8,65,50,14,0,0,79,997,491,132,"High",0.75,"REGION 9"
25023530700,80,73,95,69,63,85,2686,545,"7.3",380,0,44,125,34,117,49,11,330,1135,260,53,"Low",0.25,"REGION 9"
25023530801,83,73,NA,62,58,75,2373,202,"0",199,0,16,47,51,85,0,0,80,1210,382,27,"High",0.75,"REGION 9"
25023530802,66,69,NA,68,63,85,2892,905,"12.7",250,0,14,69,103,64,0,0,213,1235,465,68,"Moderate",0.5,"REGION 9"
25023530901,80,66,NA,62,46,63,3486,671,"10.4",254,0,22,100,93,39,0,0,88,1591,660,116,"Low",0.25,"REGION 9"
25023530902,61,90,NA,64,50,63,1921,303,"16.9",76,0,9,11,31,16,9,0,261,744,557,60,"Moderate",0.5,"REGION 9"
25023540101,75,66,46,75,53,69,1635,101,"0",293,15,33,156,89,0,0,0,283,631,324,41,"High",0.75,"REGION 9"
25023540102,78,67,NA,69,25,69,1196,252,"0",162,6,56,72,28,0,0,0,10,427,137,28,"Low",0.25,"REGION 9"
25023540103,81,86,NA,51,54,69,1378,76,"0",19,0,0,0,19,0,0,0,10,635,508,114,"Moderate",0.5,"REGION 9"
25023541100,81,89,94,58,41,50,1948,81,"0",117,0,37,31,49,0,0,0,45,960,511,112,"Low",0.25,"REGION 9"
25023542101,76,66,NA,62,32,34,2534,45,"0",118,0,61,13,44,0,0,0,61,1298,609,91,"Low",0.25,"REGION 9"
25023542102,73,59,NA,68,63,34,1000,48,"0",80,25,31,16,8,0,0,0,62,494,162,9,"Low",0.25,"REGION 9"
25023542200,92,59,87,65,59,34,2528,104,"0",151,19,14,82,36,0,0,0,81,1327,380,73,"Moderate",0.5,"REGION 9"
25023542300,40,48,40,81,78,34,3060,359,"12.5",1298,64,438,750,46,0,0,0,1802,928,320,77,"Moderate",0.5,"REGION 9"
25023543100,86,69,92,68,30,56,1074,46,"4.1",100,15,35,38,0,12,0,0,50,512,238,75,"Low",0.25,"REGION 9"
25023544100,60,66,92,67,49,NA,2021,52,"0",122,0,18,93,0,11,0,0,20,1074,398,163,"Moderate",0.5,"REGION 9"
25023544200,88,57,93,70,70,NA,2628,174,"0",227,32,30,52,43,59,11,0,105,1067,373,59,"Low",0.25,"REGION 9"
25023545100,90,47,89,72,64,30,3137,361,"0",299,13,87,167,32,0,0,0,256,1213,455,96,"Very Low",0,"REGION 9"
25023545200,53,49,95,73,45,50,2848,742,"3.3",357,0,73,239,45,0,0,0,230,1256,306,43,"Very Low",0,"REGION 9"
25023545300,50,54,93,75,52,50,3258,1425,"18.2",314,39,132,123,20,0,0,0,469,1183,422,38,"Very Low",0,"REGION 9"
25023545400,43,20,93,76,69,30,3426,1016,"0",822,201,200,286,135,0,0,0,639,1292,463,89,"Very Low",0,"REGION 9"
25023560100,94,83,95,72,56,74,3179,880,"15.8",386,84,138,90,56,18,0,0,328,1243,747,108,"High",0.75,"REGION 9"
25023561100,91,72,93,68,48,55,2434,583,"6",405,90,134,81,69,31,0,0,207,1035,548,203,"Low",0.25,"REGION 9"
25023561200,24,47,NA,84,60,60,195,0,"0",112,0,55,50,7,0,0,0,97,65,41,0,"Very Low",0,"REGION 9"
25023990003,NA,NA,NA,NA,NA,NA,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
25025000100,74,71,35,95,93,12,1686,184,"4.9",1109,140,115,125,379,235,84,31,1356,535,100,96,"High",0.75,"REGION 6"
25025000201,74,94,41,94,95,12,1539,198,"11.5",864,45,22,156,396,159,74,12,1218,384,166,85,"High",0.75,"REGION 6"
25025000202,37,75,39,94,95,12,1496,156,"6.8",908,138,81,217,182,230,30,30,1170,501,228,14,"Low",0.25,"REGION 6"
25025000301,58,92,39,93,94,15,1201,107,"4.3",623,10,69,124,206,120,87,7,854,229,126,16,"Low",0.25,"REGION 6"
25025000302,79,95,48,91,94,15,1353,149,"12.4",522,0,34,151,163,123,51,0,968,530,78,27,"Moderate",0.5,"REGION 6"
25025000401,50,88,36,98,98,12,2747,214,"5.9",2161,682,189,443,479,358,0,10,2560,356,102,47,"Moderate",0.5,"REGION 6"
25025000402,78,93,37,94,95,15,1481,118,"4.8",886,0,18,227,409,175,30,27,1244,415,144,63,"Moderate",0.5,"REGION 6"
25025000502,46,89,36,98,96,15,1894,171,"6.6",1407,167,58,483,427,191,72,9,1864,217,9,19,"Moderate",0.5,"REGION 6"
25025000503,79,98,NA,98,98,15,1285,55,"2.6",1031,15,64,230,530,168,24,0,1229,25,49,0,"Moderate",0.5,"REGION 6"
25025000504,59,97,NA,99,97,12,2594,218,"4.6",2085,501,107,509,786,115,56,11,2534,104,45,43,"High",0.75,"REGION 6"
25025000601,56,88,37,97,95,12,1478,196,"13.8",863,31,66,261,236,153,46,70,1249,325,71,145,"High",0.75,"REGION 6"
25025000602,24,77,30,98,96,12,1879,157,"8.4",1543,528,87,440,271,167,23,27,1725,330,20,43,"Moderate",0.5,"REGION 6"
25025000701,54,94,19,99,98,12,2204,326,"5.3",1669,121,129,700,328,289,76,26,2151,312,57,0,"High",0.75,"REGION 6"
25025000703,67,88,46,99,97,7,1127,116,"7",991,88,77,482,245,85,0,14,1118,48,31,39,"Moderate",0.5,"REGION 6"
25025000704,47,93,NA,99,98,12,2337,207,"6.3",1950,95,244,663,520,285,91,52,2319,174,67,20,"High",0.75,"REGION 6"
25025000802,65,78,24,97,96,9,2872,327,"8.1",2107,46,197,577,689,321,123,154,2449,407,289,277,"Moderate",0.5,"REGION 6"
25025000803,22,32,NA,97,89,7,870,209,"1.9",646,41,41,9,235,237,38,45,849,135,8,0,"Very High",1,"REGION 6"
25025010103,76,78,NA,99,94,13,473,21,"0",357,11,0,256,31,50,5,4,457,6,16,0,"Moderate",0.5,"REGION 6"
25025010104,45,89,NA,99,97,7,1999,311,"2.6",1168,120,82,193,417,93,141,122,1960,140,13,11,"Moderate",0.5,"REGION 6"
25025010203,63,89,NA,99,98,7,3247,232,"2.7",2879,334,70,563,1173,407,126,206,3234,96,0,0,"High",0.75,"REGION 6"
25025010204,71,77,NA,99,96,13,1130,210,"5.7",813,0,80,335,256,90,16,36,1106,132,4,15,"High",0.75,"REGION 6"
25025010300,84,24,23,98,86,13,311,25,"2",220,45,65,25,54,24,7,0,306,5,0,0,"Moderate",0.5,"REGION 6"
25025010403,35,74,NA,99,99,7,1955,105,"0.9",1779,346,201,349,271,339,193,80,1886,89,97,12,"Low",0.25,"REGION 6"
25025010404,78,26,NA,99,98,7,1534,131,"0",1235,69,38,379,357,228,64,100,1526,158,37,15,"Low",0.25,"REGION 6"
25025010405,19,13,NA,99,97,12,930,63,"2.3",774,319,102,122,110,89,13,19,930,66,23,12,"Low",0.25,"REGION 6"
25025010408,83,99,NA,99,99,13,964,58,"2.3",779,35,21,189,369,143,22,0,957,24,38,0,"High",0.75,"REGION 6"
25025010500,48,86,6,99,98,7,1734,58,"0",1485,216,144,198,172,499,159,97,1684,198,10,0,"High",0.75,"REGION 6"
25025010600,67,98,3,99,97,42,2334,336,"0.5",1711,208,148,111,150,155,259,680,2324,173,15,0,"Very High",1,"REGION 6"
25025010701,86,99,NA,99,97,42,1674,173,"6.7",990,9,19,132,310,201,188,131,1606,229,9,39,"High",0.75,"REGION 6"
25025010702,74,99,NA,99,97,42,1658,347,"4.7",692,10,11,160,159,168,141,43,1559,239,99,7,"Very High",1,"REGION 6"
25025010801,95,99,NA,99,98,42,1976,235,"3.2",760,0,86,149,262,180,18,65,1953,263,30,0,"Very High",1,"REGION 6"
25025010802,84,99,NA,99,98,42,2049,376,"3",869,13,25,211,267,181,69,103,2000,120,56,38,"Very High",1,"REGION 6"
25025020101,87,99,NA,99,98,48,2877,230,"1.1",1455,0,0,296,750,113,88,208,2473,256,181,99,"Very High",1,"REGION 6"
25025020200,75,99,3,99,99,60,2391,197,"0",1746,193,48,212,653,383,199,58,2231,233,30,9,"Very High",1,"REGION 6"
25025020301,59,99,NA,99,98,71,1443,147,"3.1",1075,138,16,25,191,205,251,249,1424,71,18,0,"Very High",1,"REGION 6"
25025020302,82,99,NA,99,97,60,667,85,"0",386,6,16,65,142,94,23,40,628,63,17,13,"Very High",1,"REGION 6"
25025020303,64,77,NA,99,99,51,1973,258,"9.4",1226,64,11,148,128,409,222,244,1947,155,0,0,"Very High",1,"REGION 6"
25025030100,83,99,8,99,98,51,1360,63,"0.8",1023,81,98,252,246,165,21,160,1341,91,13,8,"High",0.75,"REGION 6"
25025030200,68,98,3,99,98,51,1083,31,"1",759,57,36,160,342,24,134,6,1063,25,6,0,"Very High",1,"REGION 6"
25025030300,46,88,1,99,97,25,3262,563,"9.8",1705,190,155,108,282,418,239,313,3247,192,26,27,"Very High",1,"REGION 6"
25025030400,94,99,2,99,98,36,1638,128,"2.6",1133,7,62,456,343,144,7,114,1605,168,13,25,"Very High",1,"REGION 6"
25025030500,97,99,8,99,99,25,1602,117,"0",914,6,55,200,262,231,96,64,1553,124,37,8,"High",0.75,"REGION 6"
25025040100,95,99,14,99,96,51,1261,93,"0",567,115,89,14,123,186,32,8,993,171,126,23,"Very High",1,"REGION 6"
25025040200,8,50,9,99,96,51,742,72,"3.3",427,210,108,60,29,9,11,0,604,181,132,7,"Low",0.25,"REGION 6"
25025040300,29,99,12,99,97,51,2161,201,"9.5",856,226,83,139,216,133,59,0,1535,572,144,27,"Very High",1,"REGION 6"
25025040401,48,61,NA,98,96,51,1275,82,"3.3",799,215,237,111,125,38,38,35,952,294,92,47,"High",0.75,"REGION 6"
25025040600,68,98,15,97,95,52,1421,87,"0",595,56,88,138,123,82,76,32,1067,346,142,46,"High",0.75,"REGION 6"
25025040801,9,68,NA,98,96,51,2253,121,"0",1525,579,215,56,134,295,112,134,2101,313,35,0,"Low",0.25,"REGION 6"
25025050101,22,35,NA,98,97,23,1941,76,"2.1",1390,333,445,511,101,0,0,0,1711,528,211,8,"Very Low",0,"REGION 6"
25025050200,47,60,20,98,98,23,1993,110,"2.9",1457,91,316,762,278,10,0,0,1809,637,197,28,"Low",0.25,"REGION 6"
25025050300,6,18,19,99,97,23,1085,80,"4.2",883,463,225,101,42,48,4,0,907,121,54,0,"Very Low",0,"REGION 6"
25025050400,68,52,20,99,97,16,1110,137,"2.7",691,62,120,322,140,30,0,17,1018,174,38,28,"Low",0.25,"REGION 6"
25025050500,48,59,21,98,97,16,770,38,"1.7",500,4,73,311,86,26,0,0,741,127,63,19,"Very Low",0,"REGION 6"
25025050600,40,26,15,99,96,23,875,68,"5.1",706,32,167,314,148,38,7,0,847,258,19,4,"Low",0.25,"REGION 6"
25025050700,35,54,19,98,97,23,1754,188,"0",1203,0,210,780,201,0,12,0,1589,522,59,33,"Very Low",0,"REGION 6"
25025050901,27,41,NA,96,96,23,1559,129,"1.8",942,26,123,637,147,9,0,0,1369,393,131,41,"Very Low",0,"REGION 6"
25025051000,50,28,14,94,95,21,1850,74,"0",1154,242,225,522,134,19,12,0,1510,609,15,61,"Very Low",0,"REGION 6"
25025051101,50,47,NA,92,94,23,2507,119,"1.5",1436,367,214,536,261,30,0,28,1922,814,364,38,"Very Low",0,"REGION 6"
25025051200,31,76,29,98,97,16,1218,80,"2.8",630,0,125,374,111,11,0,9,1120,218,48,51,"Low",0.25,"REGION 6"
25025060101,62,95,NA,97,97,6,1712,64,"2.2",894,0,75,329,201,94,110,85,1424,446,68,20,"Low",0.25,"REGION 6"
25025060200,53,87,29,97,97,6,1055,40,"0",462,11,26,129,91,65,96,44,777,396,142,35,"Low",0.25,"REGION 6"
25025060301,74,95,NA,98,97,6,1738,159,"0.8",883,194,125,102,201,137,107,17,1459,269,116,18,"Low",0.25,"REGION 6"
25025060400,67,92,32,98,97,10,2704,118,"0",1690,250,421,212,226,324,107,150,2245,504,101,22,"Moderate",0.5,"REGION 6"
25025060501,71,99,NA,98,96,6,2029,125,"3.7",976,37,116,243,238,221,58,63,1773,387,107,45,"High",0.75,"REGION 6"
25025060600,89,99,27,98,92,10,1585,164,"9.2",728,41,83,50,76,74,194,210,1456,178,27,0,"Very High",1,"REGION 6"
25025060700,8,6,26,99,98,10,838,37,"1.1",796,358,422,13,3,0,0,0,641,301,142,33,"Very Low",0,"REGION 6"
25025060800,53,98,26,99,97,10,2246,123,"0",1098,168,109,278,227,152,83,81,1768,442,279,34,"Moderate",0.5,"REGION 6"
25025061000,3,34,31,99,98,10,1366,57,"0",1072,559,194,110,158,28,23,0,1160,395,25,9,"Very Low",0,"REGION 6"
25025061101,0,2,NA,99,97,10,1107,70,"1.6",1032,727,251,29,0,25,0,0,975,168,0,0,"Very Low",0,"REGION 6"
25025061200,71,99,23,98,93,41,2165,139,"0",1188,64,74,171,224,204,336,115,1975,86,45,36,"Very High",1,"REGION 6"
25025070101,47,87,NA,99,98,45,3534,693,"6.2",1861,262,157,106,229,382,264,461,3488,80,65,10,"Very High",1,"REGION 6"
25025070200,7,14,2,99,97,35,1693,35,"0.6",1496,520,344,330,180,61,50,11,1666,61,11,21,"Low",0.25,"REGION 6"
25025070300,58,99,1,99,97,42,2623,162,"3.2",1216,281,153,222,218,182,87,73,2465,401,120,6,"Very High",1,"REGION 6"
25025070402,2,4,NA,99,94,42,750,64,"0.5",686,402,104,65,56,8,42,9,732,112,72,0,"Low",0.25,"REGION 6"
25025070500,30,90,10,99,98,42,3149,173,"0",1523,435,261,196,139,175,117,200,2728,325,155,47,"Moderate",0.5,"REGION 6"
25025070600,89,99,12,99,98,42,1359,98,"0",440,0,0,88,92,105,101,54,1156,114,186,33,"Very High",1,"REGION 6"
25025070700,58,84,4,99,97,42,1391,30,"0",791,10,145,259,142,82,39,114,1310,180,52,20,"Very High",1,"REGION 6"
25025070800,57,98,12,99,98,7,2129,89,"0",1287,235,174,159,350,169,130,70,1987,146,85,23,"High",0.75,"REGION 6"
25025070900,34,92,15,99,98,7,1831,292,"5.5",1145,315,96,216,154,205,118,41,1775,196,93,15,"Moderate",0.5,"REGION 6"
25025071101,25,68,NA,99,97,7,2226,130,"3.2",1337,423,249,148,150,171,112,84,2209,198,13,18,"Moderate",0.5,"REGION 6"
25025071201,11,41,NA,99,96,42,1481,123,"2.3",907,352,187,107,38,83,75,65,1425,182,70,0,"Low",0.25,"REGION 6"
25025080100,13,3,33,95,94,9,786,93,"7.8",499,79,139,209,72,0,0,0,685,197,90,34,"Low",0.25,"REGION 6"
25025080300,13,6,34,98,95,9,897,96,"5.9",685,160,171,255,84,15,0,0,695,215,101,32,"Very Low",0,"REGION 6"
25025080401,5,20,39,99,96,14,1387,41,"1.9",1192,482,366,236,40,56,12,0,989,247,45,0,"Very Low",0,"REGION 6"
25025080500,5,6,33,99,97,7,1431,77,"1",1258,508,381,201,121,32,0,15,1305,374,38,6,"Very Low",0,"REGION 6"
25025080601,11,30,NA,98,94,8,961,27,"1.4",848,354,225,100,82,11,22,54,907,191,59,3,"Moderate",0.5,"REGION 6"
25025080801,5,7,34,98,95,13,971,54,"3.2",917,458,262,130,29,19,19,0,772,307,49,42,"Very Low",0,"REGION 6"
25025080900,69,85,20,99,98,13,1578,129,"4.2",1343,60,280,239,226,167,125,246,1454,319,169,162,"High",0.75,"REGION 6"
25025081001,19,69,NA,99,97,13,2307,148,"6.8",2005,792,373,312,305,143,30,50,2092,322,195,48,"High",0.75,"REGION 6"
25025081100,55,76,24,98,96,17,1709,81,"0",1138,188,107,325,291,138,34,55,1438,230,72,46,"High",0.75,"REGION 6"
25025081200,4,15,40,97,96,17,1340,117,"2.5",993,547,232,100,60,54,0,0,1219,379,109,89,"Very Low",0,"REGION 6"
25025081300,13,24,32,98,96,14,2194,68,"3.4",1921,939,277,553,120,21,11,0,1858,335,260,89,"Very Low",0,"REGION 6"
25025081400,28,79,33,97,94,40,1443,203,"11.6",919,139,158,250,226,99,37,10,1276,243,91,59,"Very High",1,"REGION 6"
25025081500,16,15,38,95,96,28,961,111,"5.9",600,141,157,155,60,77,10,0,731,340,112,37,"Very Low",0,"REGION 6"
25025081700,4,11,35,97,95,26,1771,281,"8.3",1158,449,405,175,79,50,0,0,1300,671,139,31,"Moderate",0.5,"REGION 6"
25025081800,11,31,39,96,96,5,1519,140,"5.4",1000,319,215,337,117,12,0,0,1355,298,206,60,"Very Low",0,"REGION 6"
25025081900,13,8,37,97,96,8,1521,108,"3.4",1127,466,248,244,150,19,0,0,1170,385,158,63,"Low",0.25,"REGION 6"
25025082000,9,9,37,95,95,8,1381,221,"0",766,209,171,253,104,29,0,0,1211,369,181,42,"Very Low",0,"REGION 6"
25025082100,5,8,32,97,97,8,2249,119,"1.9",1913,946,516,328,83,0,23,17,2185,525,208,83,"Very Low",0,"REGION 6"
25025090100,19,11,38,97,96,9,2022,215,"3.5",1378,441,348,221,243,96,21,8,1814,573,369,72,"Very Low",0,"REGION 6"
25025090200,9,10,44,96,95,2,888,74,"4.4",689,290,128,211,40,20,0,0,837,240,88,44,"Very Low",0,"REGION 6"
25025090300,8,3,45,96,96,9,1375,111,"1.7",1032,342,273,166,193,47,11,0,1234,450,127,83,"Very Low",0,"REGION 6"
25025090400,12,14,43,95,96,5,1342,118,"2.2",823,204,236,191,192,0,0,0,1037,497,310,129,"Very Low",0,"REGION 6"
25025090600,24,38,38,96,95,10,825,88,"8.6",433,21,73,248,71,16,0,4,628,333,100,31,"Low",0.25,"REGION 6"
25025090700,18,65,30,96,95,16,2040,218,"3.2",1189,193,193,450,265,44,44,0,1727,658,194,28,"Low",0.25,"REGION 6"
25025090901,20,32,NA,96,93,13,1577,140,"6.6",1424,180,168,115,385,477,59,40,1215,233,94,24,"Very Low",0,"REGION 6"
25025091001,52,80,46,94,93,15,1398,38,"0",725,109,90,288,205,24,9,0,1164,413,118,32,"Moderate",0.5,"REGION 6"
25025091100,28,84,38,96,96,16,1983,168,"2.1",965,68,215,396,205,48,33,0,1676,581,176,123,"Low",0.25,"REGION 6"
25025091200,17,44,42,96,96,16,1321,146,"2.4",717,89,209,171,248,0,0,0,1155,596,45,44,"Low",0.25,"REGION 6"
25025091300,20,28,39,97,96,16,920,109,"4.7",590,124,103,264,94,5,0,0,831,430,95,32,"Very Low",0,"REGION 6"
25025091400,11,18,39,96,95,13,997,83,"1.5",585,131,178,230,35,11,0,0,714,365,50,89,"Very Low",0,"REGION 6"
25025091500,22,23,43,96,96,15,1795,152,"2.3",1074,133,142,568,171,26,34,0,1468,729,269,17,"Very Low",0,"REGION 6"
25025091600,21,7,40,95,96,10,1206,127,"1.8",844,226,69,301,210,38,0,0,1048,454,49,79,"Very Low",0,"REGION 6"
25025091700,21,17,47,95,96,17,1116,107,"1.4",709,82,59,353,210,5,0,0,940,496,191,38,"Very Low",0,"REGION 6"
25025091800,16,16,46,94,96,15,1258,163,"2.2",847,105,216,366,109,51,0,0,1015,581,219,58,"Very Low",0,"REGION 6"
25025091900,24,15,42,94,95,2,1447,140,"7.2",834,166,174,238,207,49,0,0,1139,566,268,93,"Very Low",0,"REGION 6"
25025092000,17,19,46,95,96,17,1772,190,"3.9",1207,213,171,442,345,36,0,0,1533,725,290,144,"Very Low",0,"REGION 6"
25025092101,21,36,NA,94,95,46,2556,257,"3.8",1628,277,296,496,476,15,68,0,1943,1153,263,101,"Very Low",0,"REGION 6"
25025092200,43,35,43,93,94,17,1264,136,"7.1",473,113,46,150,147,17,0,0,909,498,179,179,"Very Low",0,"REGION 6"
